"pdf_filename","series_pair","rated_voltage_V","capacitance_uF","diameter_mm","length_mm","ordering_code_template","esr_value_1_header","esr_value_1_raw","esr_value_2_header","esr_value_2_raw","esr_raw_values","impedance_value_1_header","impedance_value_1_raw","impedance_raw_values","ripple_value_1_header","ripple_value_1_raw","ripple_value_2_header","ripple_value_2_raw","ripple_value_3_header","ripple_value_3_raw","ripple_raw_values","table_header_context","raw_electrical_values","raw_row_text","parse_status","parse_warning"
"B43704_B43724.pdf","B43704/B43724","350","10000","90.0","120.0","B437*4B4109M6##","ESRtyp 100 Hz 20 C mOhm","7.1","ESRtyp 300 Hz 60 C mOhm","3.1","ESRtyp 100 Hz 20 C mOhm=7.1; ESRtyp 300 Hz 60 C mOhm=3.1","Zmax 10 kHz 20 C mOhm","11","Zmax 10 kHz 20 C mOhm=11","IAC,max 100 Hz 60 C A","50.7","IAC,R 100 Hz 85 C A","30.5","","","IAC,max 100 Hz 60 C A=50.7; IAC,R 100 Hz 85 C A=30.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","7.1;3.1;11;50.7;30.5","10000 90.0 x 120.0 7.1 3.1 11 50.7 30.5 B437*4B4109M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","350","12000","76.9","168.7","B437*4A4129M6##","ESRtyp 100 Hz 20 C mOhm","6.1","ESRtyp 300 Hz 60 C mOhm","2.7","ESRtyp 100 Hz 20 C mOhm=6.1; ESRtyp 300 Hz 60 C mOhm=2.7","Zmax 10 kHz 20 C mOhm","9.0","Zmax 10 kHz 20 C mOhm=9.0","IAC,max 100 Hz 60 C A","53.9","IAC,R 100 Hz 85 C A","32.5","","","IAC,max 100 Hz 60 C A=53.9; IAC,R 100 Hz 85 C A=32.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","6.1;2.7;9.0;53.9;32.5","12000 76.9 x 168.7 6.1 2.7 9.0 53.9 32.5 B437*4A4129M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","350","12000","90.0","144.5","B437*4B4129M6##","ESRtyp 100 Hz 20 C mOhm","5.9","ESRtyp 300 Hz 60 C mOhm","2.5","ESRtyp 100 Hz 20 C mOhm=5.9; ESRtyp 300 Hz 60 C mOhm=2.5","Zmax 10 kHz 20 C mOhm","8.8","Zmax 10 kHz 20 C mOhm=8.8","IAC,max 100 Hz 60 C A","56.9","IAC,R 100 Hz 85 C A","34.4","","","IAC,max 100 Hz 60 C A=56.9; IAC,R 100 Hz 85 C A=34.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","5.9;2.5;8.8;56.9;34.4","12000 90.0 x 144.5 5.9 2.5 8.8 56.9 34.4 B437*4B4129M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","350","15000","76.9","190.7","B437*4A4159M6##","ESRtyp 100 Hz 20 C mOhm","5.0","ESRtyp 300 Hz 60 C mOhm","2.4","ESRtyp 100 Hz 20 C mOhm=5.0; ESRtyp 300 Hz 60 C mOhm=2.4","Zmax 10 kHz 20 C mOhm","7.8","Zmax 10 kHz 20 C mOhm=7.8","IAC,max 100 Hz 60 C A","62.7","IAC,R 100 Hz 85 C A","37.8","","","IAC,max 100 Hz 60 C A=62.7; IAC,R 100 Hz 85 C A=37.8","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","5.0;2.4;7.8;62.7;37.8","15000 76.9 x 190.7 5.0 2.4 7.8 62.7 37.8 B437*4A4159M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","350","15000","90.0","170.0","B437*4B4159M6##","ESRtyp 100 Hz 20 C mOhm","4.8","ESRtyp 300 Hz 60 C mOhm","2.1","ESRtyp 100 Hz 20 C mOhm=4.8; ESRtyp 300 Hz 60 C mOhm=2.1","Zmax 10 kHz 20 C mOhm","7.4","Zmax 10 kHz 20 C mOhm=7.4","IAC,max 100 Hz 60 C A","65.4","IAC,R 100 Hz 85 C A","39.5","","","IAC,max 100 Hz 60 C A=65.4; IAC,R 100 Hz 85 C A=39.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","4.8;2.1;7.4;65.4;39.5","15000 90.0 x 170.0 4.8 2.1 7.4 65.4 39.5 B437*4B4159M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","350","18000","90.0","197.0","B437*4A4189M6##","ESRtyp 100 Hz 20 C mOhm","4.0","ESRtyp 300 Hz 60 C mOhm","1.8","ESRtyp 100 Hz 20 C mOhm=4.0; ESRtyp 300 Hz 60 C mOhm=1.8","Zmax 10 kHz 20 C mOhm","6.6","Zmax 10 kHz 20 C mOhm=6.6","IAC,max 100 Hz 60 C A","73.4","IAC,R 100 Hz 85 C A","44.3","","","IAC,max 100 Hz 60 C A=73.4; IAC,R 100 Hz 85 C A=44.3","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","4.0;1.8;6.6;73.4;44.3","18000 90.0 x 197.0 4.0 1.8 6.6 73.4 44.3 B437*4A4189M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","350","22000","90.0","221.0","B437*4A4229M6##","ESRtyp 100 Hz 20 C mOhm","3.4","ESRtyp 300 Hz 60 C mOhm","1.6","ESRtyp 100 Hz 20 C mOhm=3.4; ESRtyp 300 Hz 60 C mOhm=1.6","Zmax 10 kHz 20 C mOhm","6.0","Zmax 10 kHz 20 C mOhm=6.0","IAC,max 100 Hz 60 C A","83.9","IAC,R 100 Hz 85 C A","50.5","","","IAC,max 100 Hz 60 C A=83.9; IAC,R 100 Hz 85 C A=50.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","3.4;1.6;6.0;83.9;50.5","22000 90.0 x 221.0 3.4 1.6 6.0 83.9 50.5 B437*4A4229M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","1500","51.6","80.7","B437*4A9158M6##","ESRtyp 100 Hz 20 C mOhm","75","ESRtyp 300 Hz 60 C mOhm","20","ESRtyp 100 Hz 20 C mOhm=75; ESRtyp 300 Hz 60 C mOhm=20","Zmax 10 kHz 20 C mOhm","120","Zmax 10 kHz 20 C mOhm=120","IAC,max 100 Hz 60 C A","13.3","IAC,R 100 Hz 85 C A","7.80","","","IAC,max 100 Hz 60 C A=13.3; IAC,R 100 Hz 85 C A=7.80","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","75;20;120;13.3;7.80","1500 51.6 x 80.7 75 20 120 13.3 7.80 B437*4A9158M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","1800","51.6","96.7","B437*4A9188M6##","ESRtyp 100 Hz 20 C mOhm","60","ESRtyp 300 Hz 60 C mOhm","17","ESRtyp 100 Hz 20 C mOhm=60; ESRtyp 300 Hz 60 C mOhm=17","Zmax 10 kHz 20 C mOhm","95","Zmax 10 kHz 20 C mOhm=95","IAC,max 100 Hz 60 C A","15.4","IAC,R 100 Hz 85 C A","9.06","","","IAC,max 100 Hz 60 C A=15.4; IAC,R 100 Hz 85 C A=9.06","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","60;17;95;15.4;9.06","1800 51.6 x 96.7 60 17 95 15.4 9.06 B437*4A9188M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","2200","51.6","105.7","B437*4A9228M6##","ESRtyp 100 Hz 20 C mOhm","50","ESRtyp 300 Hz 60 C mOhm","14","ESRtyp 100 Hz 20 C mOhm=50; ESRtyp 300 Hz 60 C mOhm=14","Zmax 10 kHz 20 C mOhm","80","Zmax 10 kHz 20 C mOhm=80","IAC,max 100 Hz 60 C A","17.7","IAC,R 100 Hz 85 C A","10.3","","","IAC,max 100 Hz 60 C A=17.7; IAC,R 100 Hz 85 C A=10.3","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","50;14;80;17.7;10.3","2200 51.6 x 105.7 50 14 80 17.7 10.3 B437*4A9228M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","2700","51.6","118.2","B437*4A9278M6##","ESRtyp 100 Hz 20 C mOhm","40","ESRtyp 300 Hz 60 C mOhm","12","ESRtyp 100 Hz 20 C mOhm=40; ESRtyp 300 Hz 60 C mOhm=12","Zmax 10 kHz 20 C mOhm","65","Zmax 10 kHz 20 C mOhm=65","IAC,max 100 Hz 60 C A","20.4","IAC,R 100 Hz 85 C A","11.9","","","IAC,max 100 Hz 60 C A=20.4; IAC,R 100 Hz 85 C A=11.9","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","40;12;65;20.4;11.9","2700 51.6 x 118.2 40 12 65 20.4 11.9 B437*4A9278M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","3300","64.3","96.7","B437*4A9338M6##","ESRtyp 100 Hz 20 C mOhm","34","ESRtyp 300 Hz 60 C mOhm","10","ESRtyp 100 Hz 20 C mOhm=34; ESRtyp 300 Hz 60 C mOhm=10","Zmax 10 kHz 20 C mOhm","55","Zmax 10 kHz 20 C mOhm=55","IAC,max 100 Hz 60 C A","23.3","IAC,R 100 Hz 85 C A","13.6","","","IAC,max 100 Hz 60 C A=23.3; IAC,R 100 Hz 85 C A=13.6","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","34;10;55;23.3;13.6","3300 64.3 x 96.7 34 10 55 23.3 13.6 B437*4A9338M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","3900","64.3","105.7","B437*4A9398M6##","ESRtyp 100 Hz 20 C mOhm","28","ESRtyp 300 Hz 60 C mOhm","8.8","ESRtyp 100 Hz 20 C mOhm=28; ESRtyp 300 Hz 60 C mOhm=8.8","Zmax 10 kHz 20 C mOhm","45","Zmax 10 kHz 20 C mOhm=45","IAC,max 100 Hz 60 C A","26.0","IAC,R 100 Hz 85 C A","15.1","","","IAC,max 100 Hz 60 C A=26.0; IAC,R 100 Hz 85 C A=15.1","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","28;8.8;45;26.0;15.1","3900 64.3 x 105.7 28 8.8 45 26.0 15.1 B437*4A9398M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","4700","64.3","130.7","B437*4A9478M6##","ESRtyp 100 Hz 20 C mOhm","24","ESRtyp 300 Hz 60 C mOhm","7.2","ESRtyp 100 Hz 20 C mOhm=24; ESRtyp 300 Hz 60 C mOhm=7.2","Zmax 10 kHz 20 C mOhm","38","Zmax 10 kHz 20 C mOhm=38","IAC,max 100 Hz 60 C A","29.6","IAC,R 100 Hz 85 C A","17.3","","","IAC,max 100 Hz 60 C A=29.6; IAC,R 100 Hz 85 C A=17.3","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","24;7.2;38;29.6;17.3","4700 64.3 x 130.7 24 7.2 38 29.6 17.3 B437*4A9478M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","4700","76.9","96.7","B437*4B9478M6##","ESRtyp 100 Hz 20 C mOhm","24","ESRtyp 300 Hz 60 C mOhm","7.8","ESRtyp 100 Hz 20 C mOhm=24; ESRtyp 300 Hz 60 C mOhm=7.8","Zmax 10 kHz 20 C mOhm","38","Zmax 10 kHz 20 C mOhm=38","IAC,max 100 Hz 60 C A","30.2","IAC,R 100 Hz 85 C A","17.6","","","IAC,max 100 Hz 60 C A=30.2; IAC,R 100 Hz 85 C A=17.6","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","24;7.8;38;30.2;17.6","4700 76.9 x 96.7 24 7.8 38 30.2 17.6 B437*4B9478M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","5600","64.3","143.2","B437*4A9568M6##","ESRtyp 100 Hz 20 C mOhm","20","ESRtyp 300 Hz 60 C mOhm","6.3","ESRtyp 100 Hz 20 C mOhm=20; ESRtyp 300 Hz 60 C mOhm=6.3","Zmax 10 kHz 20 C mOhm","32","Zmax 10 kHz 20 C mOhm=32","IAC,max 100 Hz 60 C A","33.5","IAC,R 100 Hz 85 C A","19.5","","","IAC,max 100 Hz 60 C A=33.5; IAC,R 100 Hz 85 C A=19.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","20;6.3;32;33.5;19.5","5600 64.3 x 143.2 20 6.3 32 33.5 19.5 B437*4A9568M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","5600","76.9","118.2","B437*4B9568M6##","ESRtyp 100 Hz 20 C mOhm","20","ESRtyp 300 Hz 60 C mOhm","6.3","ESRtyp 100 Hz 20 C mOhm=20; ESRtyp 300 Hz 60 C mOhm=6.3","Zmax 10 kHz 20 C mOhm","32","Zmax 10 kHz 20 C mOhm=32","IAC,max 100 Hz 60 C A","34.0","IAC,R 100 Hz 85 C A","19.8","","","IAC,max 100 Hz 60 C A=34.0; IAC,R 100 Hz 85 C A=19.8","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","20;6.3;32;34.0;19.8","5600 76.9 x 118.2 20 6.3 32 34.0 19.8 B437*4B9568M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","6800","76.9","130.7","B437*4A9688M6##","ESRtyp 100 Hz 20 C mOhm","17","ESRtyp 300 Hz 60 C mOhm","5.4","ESRtyp 100 Hz 20 C mOhm=17; ESRtyp 300 Hz 60 C mOhm=5.4","Zmax 10 kHz 20 C mOhm","28","Zmax 10 kHz 20 C mOhm=28","IAC,max 100 Hz 60 C A","38.4","IAC,R 100 Hz 85 C A","22.4","","","IAC,max 100 Hz 60 C A=38.4; IAC,R 100 Hz 85 C A=22.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","17;5.4;28;38.4;22.4","6800 76.9 x 130.7 17 5.4 28 38.4 22.4 B437*4A9688M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","8200","76.9","156.2","B437*4C9828M6##","ESRtyp 100 Hz 20 C mOhm","14","ESRtyp 300 Hz 60 C mOhm","4.5","ESRtyp 100 Hz 20 C mOhm=14; ESRtyp 300 Hz 60 C mOhm=4.5","Zmax 10 kHz 20 C mOhm","22","Zmax 10 kHz 20 C mOhm=22","IAC,max 100 Hz 60 C A","43.6","IAC,R 100 Hz 85 C A","25.5","","","IAC,max 100 Hz 60 C A=43.6; IAC,R 100 Hz 85 C A=25.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","14;4.5;22;43.6;25.5","8200 76.9 x 156.2 14 4.5 22 43.6 25.5 B437*4C9828M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","8200","90.0","120.0","B437*4B9828M6##","ESRtyp 100 Hz 20 C mOhm","14","ESRtyp 300 Hz 60 C mOhm","4.5","ESRtyp 100 Hz 20 C mOhm=14; ESRtyp 300 Hz 60 C mOhm=4.5","Zmax 10 kHz 20 C mOhm","22","Zmax 10 kHz 20 C mOhm=22","IAC,max 100 Hz 60 C A","45.9","IAC,R 100 Hz 85 C A","27.7","","","IAC,max 100 Hz 60 C A=45.9; IAC,R 100 Hz 85 C A=27.7","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","14;4.5;22;45.9;27.7","8200 90.0 x 120.0 14 4.5 22 45.9 27.7 B437*4B9828M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","10000","76.9","168.7","B437*4A9109M6##","ESRtyp 100 Hz 20 C mOhm","12","ESRtyp 300 Hz 60 C mOhm","3.9","ESRtyp 100 Hz 20 C mOhm=12; ESRtyp 300 Hz 60 C mOhm=3.9","Zmax 10 kHz 20 C mOhm","19","Zmax 10 kHz 20 C mOhm=19","IAC,max 100 Hz 60 C A","49.9","IAC,R 100 Hz 85 C A","30.1","","","IAC,max 100 Hz 60 C A=49.9; IAC,R 100 Hz 85 C A=30.1","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","12;3.9;19;49.9;30.1","10000 76.9 x 168.7 12 3.9 19 49.9 30.1 B437*4A9109M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","10000","90.0","144.5","B437*4B9109M6##","ESRtyp 100 Hz 20 C mOhm","11","ESRtyp 300 Hz 60 C mOhm","3.7","ESRtyp 100 Hz 20 C mOhm=11; ESRtyp 300 Hz 60 C mOhm=3.7","Zmax 10 kHz 20 C mOhm","19","Zmax 10 kHz 20 C mOhm=19","IAC,max 100 Hz 60 C A","52.1","IAC,R 100 Hz 85 C A","31.4","","","IAC,max 100 Hz 60 C A=52.1; IAC,R 100 Hz 85 C A=31.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","11;3.7;19;52.1;31.4","10000 90.0 x 144.5 11 3.7 19 52.1 31.4 B437*4B9109M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","12000","76.9","220.7","B437*4A9129M6##","ESRtyp 100 Hz 20 C mOhm","9.6","ESRtyp 300 Hz 60 C mOhm","3.2","ESRtyp 100 Hz 20 C mOhm=9.6; ESRtyp 300 Hz 60 C mOhm=3.2","Zmax 10 kHz 20 C mOhm","16","Zmax 10 kHz 20 C mOhm=16","IAC,max 100 Hz 60 C A","56.9","IAC,R 100 Hz 85 C A","34.4","","","IAC,max 100 Hz 60 C A=56.9; IAC,R 100 Hz 85 C A=34.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","9.6;3.2;16;56.9;34.4","12000 76.9 x 220.7 9.6 3.2 16 56.9 34.4 B437*4A9129M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","12000","90.0","170.0","B437*4B9129M6##","ESRtyp 100 Hz 20 C mOhm","9.6","ESRtyp 300 Hz 60 C mOhm","3.1","ESRtyp 100 Hz 20 C mOhm=9.6; ESRtyp 300 Hz 60 C mOhm=3.1","Zmax 10 kHz 20 C mOhm","16","Zmax 10 kHz 20 C mOhm=16","IAC,max 100 Hz 60 C A","58.5","IAC,R 100 Hz 85 C A","35.4","","","IAC,max 100 Hz 60 C A=58.5; IAC,R 100 Hz 85 C A=35.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","9.6;3.1;16;58.5;35.4","12000 90.0 x 170.0 9.6 3.1 16 58.5 35.4 B437*4B9129M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","15000","90.0","197.0","B437*4B9159M6##","ESRtyp 100 Hz 20 C mOhm","7.7","ESRtyp 300 Hz 60 C mOhm","2.6","ESRtyp 100 Hz 20 C mOhm=7.7; ESRtyp 300 Hz 60 C mOhm=2.6","Zmax 10 kHz 20 C mOhm","13","Zmax 10 kHz 20 C mOhm=13","IAC,max 100 Hz 60 C A","67.8","IAC,R 100 Hz 85 C A","41.0","","","IAC,max 100 Hz 60 C A=67.8; IAC,R 100 Hz 85 C A=41.0","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","7.7;2.6;13;67.8;41.0","15000 90.0 x 197.0 7.7 2.6 13 67.8 41.0 B437*4B9159M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","400","18000","90.0","221.0","B437*4B9189M6##","ESRtyp 100 Hz 20 C mOhm","6.5","ESRtyp 300 Hz 60 C mOhm","2.3","ESRtyp 100 Hz 20 C mOhm=6.5; ESRtyp 300 Hz 60 C mOhm=2.3","Zmax 10 kHz 20 C mOhm","12","Zmax 10 kHz 20 C mOhm=12","IAC,max 100 Hz 60 C A","76.8","IAC,R 100 Hz 85 C A","46.4","","","IAC,max 100 Hz 60 C A=76.8; IAC,R 100 Hz 85 C A=46.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","6.5;2.3;12;76.8;46.4","18000 90.0 x 221.0 6.5 2.3 12 76.8 46.4 B437*4B9189M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","450","1200","51.6","80.7","B437*4A5128M6##","ESRtyp 100 Hz 20 C mOhm","80","ESRtyp 300 Hz 60 C mOhm","24","ESRtyp 100 Hz 20 C mOhm=80; ESRtyp 300 Hz 60 C mOhm=24","Zmax 10 kHz 20 C mOhm","130","Zmax 10 kHz 20 C mOhm=130","IAC,max 100 Hz 60 C A","12.0","IAC,R 100 Hz 85 C A","7.11","","","IAC,max 100 Hz 60 C A=12.0; IAC,R 100 Hz 85 C A=7.11","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","80;24;130;12.0;7.11","1200 51.6 x 80.7 80 24 130 12.0 7.11 B437*4A5128M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","450","1500","51.6","96.7","B437*4A5158M6##","ESRtyp 100 Hz 20 C mOhm","65","ESRtyp 300 Hz 60 C mOhm","18","ESRtyp 100 Hz 20 C mOhm=65; ESRtyp 300 Hz 60 C mOhm=18","Zmax 10 kHz 20 C mOhm","100","Zmax 10 kHz 20 C mOhm=100","IAC,max 100 Hz 60 C A","14.3","IAC,R 100 Hz 85 C A","8.47","","","IAC,max 100 Hz 60 C A=14.3; IAC,R 100 Hz 85 C A=8.47","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","65;18;100;14.3;8.47","1500 51.6 x 96.7 65 18 100 14.3 8.47 B437*4A5158M6##","parsed",""
"B43704_B43724.pdf","B43704/B43724","450","1800","51.6","105.7","B437*4A5188M6##","ESRtyp 100 Hz 20 C mOhm","55","ESRtyp 300 Hz 60 C mOhm","16","ESRtyp 100 Hz 20 C mOhm=55; ESRtyp 300 Hz 60 C mOhm=16","Zmax 10 kHz 20 C mOhm","85","Zmax 10 kHz 20 C mOhm=85","IAC,max 100 Hz 60 C A","16.2","IAC,R 100 Hz 85 C A","9.59","","","IAC,max 100 Hz 60 C A=16.2; IAC,R 100 Hz 85 C A=9.59","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","55;16;85;16.2;9.59","1800 51.6 x 105.7 55 16 85 16.2 9.59 B437*4A5188M6##","parsed",""
