path,source_exists,target_exists,source_size_bytes,target_size_bytes,source_sha256,target_sha256,same_content,runtime_scope,source_prohibited_terms,target_prohibited_terms,classification,reason
tests/test_hardware_overview_view.py,True,False,27777,,8f03eaefe4e37870588d497079ee4836ae7fe76fe383daaa8e8d8404086d5541,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_inductor_result_views.py,True,False,28501,,5fadfbcdccdd2f82972d288918fdb3e97a59b4c009d01c61d293f071ebed49b6,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolgan_650v_batch_import.py,True,False,3607,,3945696eb295f40aeb5d5c918a312137a3ba79d21e71afd4e22e5dfe9acfbe83,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolgan_650v_validation.py,True,False,9617,,6bd07d52fc97f1d6e10f25426a9dfa7d689761434f7d44a5befbbdafedc3a5c7,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolmos8_600v_legacy_part_coverage.py,True,False,2204,,4b0e1c67785b126e062bf035b84f19a256990f3294fd5530a314dff3d34c971e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolmos8_650v_batch_import.py,True,False,3652,,85e3b57f3975aa4bb466e09e8c7a68750a52e2f1af527d93e8680cda10655928,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolmos8_batch_import.py,True,False,2768,,130a84e666847c4256ca37e60bce23cc0a3826277018a634819a057ed0b37b93,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolmos_cfd7_650v_batch_import.py,True,False,4634,,04539420cb71eab0d2e030a96088de17026cc1c9442d263425bad32d313f01e3,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolmos_cfd7_650v_validation.py,True,False,7804,,7365e8203ab088449e64711260b344a3ce34151b9de8312cec0cdf5e5044f2eb,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolmos_s7a_600v_batch_import.py,True,False,4898,,2efcffb162119f06b7f937d97508c62b30e1ccb9b5b9f83aa12cb607c22b12fc,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolmos_s7a_600v_validation.py,True,False,7073,,f962bd004b74356d60338ba8b34c58679bda540f33a65d8b231518e04ac773b8,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolsic_mosfet_g2_650v_batch_import.py,True,False,5326,,fbe0395c70053672c291a5a287bdf7eba22a072357027d2f439130ed110bd447,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolsic_mosfet_g2_650v_validation.py,True,False,11045,,fa966535fc6b41926912522962ed866113b2bca62bf4c4e0d59ce57b22f652f0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolsic_mosfet_g2_750v_batch_import.py,True,False,5927,,32534afec3def7a687b80d240b79bcc3cd7fb70a1d63d4fa787ae0d270d3e89b,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_coolsic_mosfet_g2_750v_validation.py,True,False,9931,,7c9bcf8d3186d5d0c3b44d7572b38d3471e3f66113d2c22c3ac8fd04c03d9cf8,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_infineon_multi_device_registry.py,True,False,1716,,149025e81adf804c4ceaf38f0b82ceb6d86e4ce0c77a85719b3f8fd2548d9378,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_ipan60r180cm8_loss_eval.py,True,False,1652,,4c97126605e46dc8b4e581d5a6764a3b673a994fbf76c7b4fb3e3b737ff44766,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_llc_capacitor_currents.py,True,False,10135,,b54ddfafe1c77eac31d99b7ad6d7bb82afc6ffbfdb01741f12582f0cb1577794,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_llc_fha_design.py,True,False,12329,,8a040b356e738de63cfd81f30f912267888c94e429103528272f37ee925eada2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_llc_load_ratio_contract.py,True,False,4399,,e00630642209edfb7c1edf572e65df5e0dc8388b25489d11d16b9cbf8f6b9959,,False,True,pe_claw_gui.agentic,,adapt_in_target,Selected source file references excluded functionality.
tests/test_llc_placeholder_topologies.py,True,False,51763,,d7ae070bcb50b6e3005c395ba5dbd0c0aa213396390af841439230fdbace06ca,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_llc_run_magnetics_transformer.py,True,False,29997,,c873e6d746b9e30bb6ff6fcabd3237ed34fe52080217a89c0e349692b47eee66,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_llc_synchronous_rectifier_first_pass_scope.py,True,False,16177,,df7a35f53c2f33b0c717124f3498b8e70a190e55b26fde26bb301a3352b54488,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_llc_transformer_candidate_search.py,True,False,52664,,cc1076e3f2a14e2757ffe64c52165e8a1961b1920b2858b36b038c5d9e16ab75,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_llc_transformer_first_pass.py,True,False,10108,,e0258ac4dac924e7bb2782564ac113a7ec293e2d4bf41d472a0bd8858ab31200,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_loss_view_hides_magnetic_when_disabled.py,True,False,1492,,46ed9300acbe7625e664d58de914fb8929d70e2fd306c55858963e6cee11a941,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_loss_view_parallel_scheme_totals.py,True,False,1789,,fe45e52d9171d346507fd99a0e14e68870b197006c1922da3577a4486064e834,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_loss_view_prefers_current_operating_point_semiconductor_results.py,True,False,2122,,470436493da6a2e42000e9c4bb979f69aef0f29707579a09f66f646f998af6d6,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_loss_view_semiconductor_structure_display.py,True,False,2190,,fbfc92cac62f06946805bba9c8374d25532c4d917a7b30fdc77a1675f7b0b133,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_loss_view_summary_compaction.py,True,False,1417,,37a82559e2e2df143d42e2e0018cac0e353bfe1e53cdc15aa0d40e13d2b5d64d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_loss_view_system_summary.py,True,False,19038,,770a00b96fefd02fa0e7da6230cfef3679aff6b695f40bfb7123303c8138b4a4,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_backend_template_cache.py,True,False,2547,,3fffc294e246ec562a6ab996ad50beb25263ae0b39f9dc0f80acf36bfc978143,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_geometry_artifact_parity.py,True,False,1928,,0a040f1e87377c1d200048dec21dbd9a2ce24b05a005141a8530f64b04658a8e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_library_inventory.py,True,False,1098,,98187d497eefc50b6b5a690416fe97235d9b1c344e84606c04eb324eba212d2c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_library_schema.py,True,False,1261,,b998224703b7b3bc5b62b9c7476d489f0a56e20650705013a1f4c12c1165ed05,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_local_backend_parity.py,True,False,2814,,aa4d277b8f6473fe47579d3d0f26bcca1b94119f6348a2e0fd2afaffe9d446c7,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_local_database_default.py,True,False,2781,,b707058d46daf2db8de405bea64a9ab3310e962262e91face475bd84420c9393,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_loss_contract.py,True,False,16463,,239d64ad72001624fc37fda30fd70ea532b96ef6c0cc8075d161c37ea37a6499,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_operating_refresh_preserves_selection.py,True,False,6380,,e734d15a45e21bb78a6873194f415066f500891c6b0d2a9e7ed83bbea5c46cd5,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_static_registry.py,True,False,1295,,8f832e61871daff6f6ea3600bb452f468135e912c59d3f77f731a72b6b37e609,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_static_registry_comparison.py,True,False,1489,,51c66760ee24378799eff927c8cfef439eb1adb1e0b066c8f932d122d95a8c6a,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetic_thermal_pipeline.py,True,False,7383,,d213492a0093f1d15255dfbaf78a80a4630da4f956e839172d5a09d4b156987f,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_magnetics_library_structure.py,True,False,5681,,a4c29069345165b91f9e948614be6d7d8dcf38b355263f64f40104955f465469,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_md_first_automation_maintenance_gate.py,True,False,9832,,215c954991c92f457efc51f90db344e5f6615d73c199645daca578aa2778cc0b,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_mitsubishi_semiconductor_integration.py,True,False,15842,,2d00895e80b74143276d9878f17256555c206b6bfa9aebe4552d269865e3563c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_module_bound_diode_selection.py,True,False,7514,,cef5304381f2cbdbafd23553afb905aaf955e208e73f64ae61de953ba43a820d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_module_bound_diode_thermal.py,True,False,1970,,072ac9e346984368fd3797ce0506bfc215fa6537332ae3a51b0255639bf3aaeb,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_navitas_gen3f_sic_mosfet_batch_import.py,True,False,6689,,c0514c211811d617c8376711745d5e64090b5ce7439f1b48fb22cef4d1acb99f,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_navitas_gen3f_sic_mosfet_validation.py,True,False,10666,,5cf42801d5fce875104e7e5d94d15f69b162717c26878e69ea775f99a2ded527,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_normalized_openmagnetics_inventory.py,True,False,2233,,86effbb3ff82a6cffa3ee189890f6068dea6a8e88e717f240d4298a5e724c8b7,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_component_contract.py,True,False,4165,,14a44c33bde930c8cd9f6ae426135ed9f72e18a7047d5977e4740e14dfe0d0cf,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_component_v2_normalizer.py,True,False,10044,,3dd3a76689fa8a410fe8e57c6c942257001c70f1a4348ea0c0ad5bd0f3dc6713,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_material_corrections.py,True,False,5357,,65c73dadd7ac8b9187e62f9c9b6d4d6da2e8c1e06400c854e54e37e7dd9d60aa,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_normalizer.py,True,False,2422,,550475942276279e3d459b25f95aaa1b820ec346019aa4e4b954a83608554b3b,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_production_health.py,True,False,2161,,ec1d1abe16fb5e05b9fc83ed912c5f71b40c89d24e21bdba2f145e2f47b498f8,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_source_manifest.py,True,False,5253,,17d467734089c33d6937981be44661cfaa8c5bc9ffdc4aa45853d6f3b0604ed2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step10_catalog_binding.py,True,False,1654,,2b4fa10278e25a45facf7dde879c779c1f20c1361a4afd0877f8b281caff54c2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step11_validity.py,True,False,1745,,7336865f2db54635e0e5ad35a0cd6a1f2de46645d48864acdbc081160086cfa2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step12_cache_builder.py,True,False,2692,,0a1bb9d9c9d1964f37fc2ceb1ca7db5749572a4d7c7f45e6c69715f963a89fc3,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step13_golden_reference.py,True,False,2069,,ad3898d752bb5159afd24df4d047e821a43ae54e7bb5dd500279e3c8362dd719,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step13_physical_validation.py,True,False,1335,,2227f9f072c3dc03cf818ea4b98f30477f4b5b7ffe39fab50a574505d5968f3a,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step14_rollout.py,True,False,2782,,52e1524201e01aadc875e83fc7c1dc9f944755b804abe525973b809ddf207203,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step16_ab_rerun_manifest.py,True,False,960,,62329551093526129f40a9127de7e5fd13d03b53460b224948d7cb940731dcaf,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step17_v2_ab_reruns.py,True,False,3144,,8b80979623c86143c4199297162d0e69536ec935e163ff0467b8a31391770846,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step18_classification.py,True,False,7731,,bd0cd19643c90ebc4aaba4284eb3aa1c8868692dacf379dabf413ec60297054d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step18_evidence.py,True,False,8493,,c2dd51669a3a98a60d9ebc6a5346dc300f95a94d112c1783368c594cd9205977,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step18_field_provenance.py,True,False,7188,,49d71ea6882d17fe79ee04b97addcf9ad85e26fa36f7463cbd87ef623b13e083,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step18_fixed_hardware.py,True,False,7920,,e1b369515adb08c59e85eceb882de2eed8cc4716ccb3aaf0e1198295b4ae4481,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step18_model_equations.py,True,False,8573,,92f28845d99002b79de54793f2dc8e1857bf3f4b23e8c5855f005b8cfa9b810e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step18_physical_consistency.py,True,False,5165,,5941b3013ae59b7f6b8ef19f07581c93e6356ec73778a2728a5e9e16bd8daf48,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step18_ranking.py,True,False,5550,,eecc907b11da3427d09db3015bac007c9e7f8f9ee7e0fc642a7d3f39ff06bb12,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step19_llc_lr_an.py,True,False,3222,,62b9d6851ae72e1ff7259d3ce4fa8873c666ff9d28a95edc711c3703c8a1b7dd,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step19b_flyback_thermal.py,True,False,2557,,b2edf026473164b78f80677e9a365d31e7f0d5a27fe9042f38c71d84f2878f32,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step19b_winding_evidence.py,True,False,4189,,9d592c46b809ab18b76bc0ae57dba13a53d0d9415877a1fd4c3995fba1fd09fd,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step19c_frontier.py,True,False,3239,,302d0ae9d880ca8ce2cb83765e7fea666fd74cad73b5e887961a618926a04e4c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step19d_stacked.py,True,False,6306,,d2b3e9a41ed8fad89d7f1e14549c774ca72854343a98d78ce7c3868eb9320c86,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step19e_evidence.py,True,False,4664,,07e857c61218bb30ff09d78adedc250e19f66a13bbd4c22ae33a0c3d86c1762f,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step19f_regression.py,True,False,4176,,5d6a704ed6717f74b296cb10a85d79797569f6fd341349a89d8698a9b25a2279,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_step19r_rollout.py,True,False,974,,c56d635ae455c352375f77bc69b1b52522db6fe61bb4e890f41e9641edd11483,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_step19r_unit_correction.py,True,False,995,,6b5b483ee0615bd639aa5548109df6fe8e5657940c02ff76b299d5802ffa5eb7,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_step20_difference.py,True,False,1265,,9e46fe55d90855ba40cc200b1868e7ca394f59842248cf5e722fcc3f0505bb23,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_step20_source.py,True,False,4246,,a88f849c75760964dc628518630fe5742a7a7cf4f34a2eeeeda8690891b96b81,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step22e_regression.py,True,False,5393,,3bab7bf873c212b6e2a7eca340be9a69d1e9e5ca25c671489f8eba28e7dd0d78,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step22g_final_authority.py,True,False,3041,,218f8584a1f80171bd82e959ed54111658f8ad87b902752ab168ffdb873100eb,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23a_authority.py,True,False,2707,,9f9e55c9ac22bced0c9ec596e9f41a67ff2b206f08777e42c31dc3897983c4d3,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23b_smoke.py,True,False,1888,,9230a50578a56491d4ba8933579eff06f780bf6a1961e72e5aa327a3d0ca6e27,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23c_roles.py,True,False,4426,,90959941f38bc62c90ac0379789db471b0f3b8213d561cdeadf1327123103d2c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23d_contract.py,True,False,4182,,2ec4dc69c1e63b498a5fae821f502c571da097921eb7bb453617a134681f0d36,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23e_physics.py,True,False,5279,,e1546286bf44132b2e26be74ec9f425ab46f45b30569e027622c75756d116b79,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23f_monitoring.py,True,False,2760,,861594372bc8888acc7606f40f6c48692d28ac7b19d20ea55a25b81a5f409e96,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23g_determinism.py,True,False,1675,,b18c366eecd9fb065331d5eebf706a0ab849f54081b8a359572c34eb471afc4e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23h_rollback.py,True,False,1515,,86cbcba3085b1c797b6348a4dfa6d0076fe8fb9d6c5900e69339771b63806949,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step23i_final.py,True,False,3060,,05c2cc935a0f247c731ae3850696e8fa13098c160301c38bf92f33a51d7de761,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step24a_baseline.py,True,False,3630,,756ae86b635a6cd0734c31a226dc8615c99a10ccdf4fa1f23b3b82db8b00acc4,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step24b_buck_boost_frontier.py,True,False,2956,,b05641ee6fc6b5c13b8386820b5ef7ac5db13a7bc9bfa09ce460f3f2c73cae83,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step24c_llc_runtime.py,True,False,3372,,c04ec0ff1a803a0293277db4bb10f82c957dc05e0d48310ea3069115eb316e36,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_step24d_provenance_thermal.py,True,False,2311,,bf7d3f028227464f750d10acf65b4f8978c2ca78f2eaed939cc9201e0449ae79,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step25f_lfs.py,True,False,1582,,088be0b660789f9e3bd8a81da8a67b768bb30aa475ee711f2bc71b41c46c9fe1,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_step25g_relocation.py,True,False,4396,,5d3cd9b27470e75a92c912d2866b3cf34ef89fc3f765b5fb29638cb821d81885,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_step25h_final.py,True,False,3861,,d38ee8a945eceec00ae31398f51c7b8e2de9ea58f8db625f8645d65a3ed2aa8b,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_step9_core_loss_paths.py,True,False,1766,,f285bc85cc117ecd68904887eec3fb12af09ed2a44269ab530203a4ed613d46c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_canary_roles.py,True,False,895,,3de5271f25ae0c26fd7b5b11be985a8fa7e6de89a54416106f2c21685b61c55b,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_openmagnetics_v2_default_backend.py,True,False,4430,,bc6c0eabd613f091adbdcb00b1a7205b9393f4cbc20717b040166ce12a9bc68c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_loader_migration.py,True,False,816,,38c4e6e86269e23270ed3cd6a521967cea2763668eba005ca1d2bca123e25de9,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_normalizer.py,True,False,17372,,3321023a1b174a8a3314c234465fa5ea3b1a69e5619e68afb4a7f71170bbe869,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_opt_in_loader.py,True,False,2540,,fdfcd0b0c180c393b625184dc20a51d2f1cf204eef0c65396e829799206cb0e5,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_production_activation.py,True,False,2675,,1616e3f935f0352d11c6ecc9d39dd91f094d82e3164f031f8e55a684650fca0c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_production_gate.py,True,False,6568,,6a6398d313099c80d01f91a2b46378d673be2d6c06b536e012a624db3b954925,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_production_locator.py,True,False,4393,,0c007f4394b0b8860de2e88ad4bcefecafd79e0617a3d022eae2cc2a1cba7726,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_production_roles.py,True,False,6792,,edd22b0f89956472bc3f613f95dd26070f19960ce5cc339a4665b8ccb8eccfd8,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_production_rollback.py,True,False,2042,,1aaba81d63797ab03ed3050f66d382481457263fa1a5bbbee2604f7cdf8e16ad,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_projection.py,True,False,513,,5f6f261b78fb19e3adec93ed1c4fccce8332e858dd99f9431e78922630bb21a9,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_promotion_gate.py,True,False,3914,,d6cfde9e7e8bcf014afb4f5d9b5b7abc737b6ab130912c66dc6f7a09425904a2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_rollback.py,True,False,1345,,5ad5ac278beb289ebb84640e9307ba32fa3b1a9af7c46ceca62b77f85ecf2606,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_openmagnetics_v2_shadow_roles.py,True,False,1053,,283199c2c876d2e3c0b46289565cc795b7bc53aa079f434a28dac45898a06049,,False,False,,,exclude_out_of_scope,Source-only file is outside the deterministic GUI runtime scope.
tests/test_operating_refresh_semiconductor_roles_complete.py,True,False,3053,,83d6ad049c19b5c3e2e24a2085883b8734c7cf50e4003107c135e96e50dabbc1,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_package_data_completeness.py,True,False,4099,,604382561febf94d20142b9dc6778de6a94f5cae040df8f8de0daea9c64b4826,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_packaged_normalized_candidate_parity.py,True,False,6284,,3c439ed48224aa2b4bbb52e7682226c312e420456c121d4d940c0e9fea9fddd2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_packaged_normalized_magnetic_backend.py,True,False,2121,,6be3ccdf886a1f6db49b472f3d6935cefae82d5af616c4d012261ef12303a2f5,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_packaged_normalized_magnetics_registered_topologies.py,True,False,6587,,4fa44d06742e6e712cbf876f6beacfec57395b777fa423773758ad80ed0911df,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_packaged_openmagnetics_data.py,True,False,3909,,68500b4b11c1b5debc845127d367c0c84453b20a5dea409e938fee2b1af032d3,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_pe_claw_design_intake_plugin_runner_acceptance_review.py,True,False,13233,,b04cc735d22c900e110be937372b186b47d2db02ca7cd9c611d648c54ea78406,,False,False,pe_claw_gui.agentic;design_request_runner;skill_loader;session_output,,exclude_agentic,Path belongs to the excluded AI/agentic/skills scope.
tests/test_pg_to252_3_geometry_template.py,True,False,2114,,99e6abdd3d691d450a93982ca7ee61332e393a9ee2e50fe9441b796395e61526,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
tests/test_phase17_artifact_reproducibility.py,True,False,13454,,c12f95a791f4ad1943e72cdbad64c27602a363395dc0ea967ed431b51c52daa9,,False,False,,,exclude_agentic,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_baseline_tables.py,True,False,15012,,4fb0e87d6691810e532da7148ed0b5bb44bd49b1d030c2e1cdfbc9ac03e140dc,,False,False,,,exclude_agentic,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_claims_registry.py,True,False,7480,,0d20f95c6e0feacfb057ca6dfdfe8bfabe546731e2973cab024f1a79b929dbb8,,False,False,,,exclude_agentic,Path belongs to the excluded AI/agentic/skills scope.
